split,track_id,label,path,decode_status,sample_rate,channels,num_samples,duration_sec
train,blues/blues.00013,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00013.wav,ok,22050,1,661794,30.013
train,metal/metal.00079,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00079.wav,ok,22050,1,661504,30.000
train,blues/blues.00033,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00033.wav,ok,22050,1,661794,30.013
train,rock/rock.00025,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00025.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00095,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00095.wav,ok,22050,1,661504,30.000
train,classical/classical.00091,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00091.wav,ok,22050,1,661794,30.013
train,blues/blues.00057,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00057.wav,ok,22050,1,661794,30.013
train,country/country.00089,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00089.wav,ok,22050,1,661794,30.013
train,metal/metal.00045,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00045.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00043,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00043.wav,ok,22050,1,661794,30.013
train,metal/metal.00091,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00091.wav,ok,22050,1,661504,30.000
train,disco/disco.00006,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00006.wav,ok,22050,1,661676,30.008
train,jazz/jazz.00003,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00003.wav,ok,22050,1,661794,30.013
train,blues/blues.00029,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00029.wav,ok,22050,1,661794,30.013
train,pop/pop.00083,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00083.wav,ok,22050,1,661504,30.000
train,jazz/jazz.00040,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00040.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00037,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00037.wav,ok,22050,1,675808,30.649
train,pop/pop.00031,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00031.wav,ok,22050,1,661504,30.000
train,disco/disco.00025,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00025.wav,ok,22050,1,661794,30.013
train,metal/metal.00087,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00087.wav,ok,22050,1,661504,30.000
train,reggae/reggae.00091,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00091.wav,ok,22050,1,661504,30.000
train,jazz/jazz.00009,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00009.wav,ok,22050,1,661794,30.013
train,metal/metal.00047,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00047.wav,ok,22050,1,661794,30.013
train,disco/disco.00098,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00098.wav,ok,22050,1,661504,30.000
train,hiphop/hiphop.00071,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00071.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00080,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00080.wav,ok,22050,1,661504,30.000
train,disco/disco.00055,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00055.wav,ok,22050,1,661504,30.000
train,blues/blues.00043,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00043.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00084,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00084.wav,ok,22050,1,661504,30.000
train,country/country.00014,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00014.wav,ok,22050,1,661794,30.013
train,pop/pop.00064,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00064.wav,ok,22050,1,661504,30.000
train,disco/disco.00075,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00075.wav,ok,22050,1,661504,30.000
train,classical/classical.00062,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00062.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00067,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00067.wav,ok,22050,1,661504,30.000
train,jazz/jazz.00082,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00082.wav,ok,22050,1,661794,30.013
train,pop/pop.00094,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00094.wav,ok,22050,1,661504,30.000
train,blues/blues.00002,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00002.wav,ok,22050,1,661794,30.013
train,pop/pop.00049,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00049.wav,ok,22050,1,661504,30.000
train,disco/disco.00051,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00051.wav,ok,22050,1,661504,30.000
train,rock/rock.00057,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00057.wav,ok,22050,1,661794,30.013
train,classical/classical.00090,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00090.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00095,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00095.wav,ok,22050,1,661794,30.013
train,classical/classical.00096,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00096.wav,ok,22050,1,661794,30.013
train,metal/metal.00072,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00072.wav,ok,22050,1,661504,30.000
train,rock/rock.00063,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00063.wav,ok,22050,1,661794,30.013
train,country/country.00031,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00031.wav,ok,22050,1,661794,30.013
train,pop/pop.00006,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00006.wav,ok,22050,1,661504,30.000
train,rock/rock.00013,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00013.wav,ok,22050,1,661794,30.013
train,classical/classical.00050,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00050.wav,ok,22050,1,661794,30.013
train,rock/rock.00012,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00012.wav,ok,22050,1,661794,30.013
train,country/country.00085,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00085.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00053,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00053.wav,ok,22050,1,661504,30.000
train,rock/rock.00032,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00032.wav,ok,22050,1,670340,30.401
train,metal/metal.00052,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00052.wav,ok,22050,1,661794,30.013
train,rock/rock.00022,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00022.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00003,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00003.wav,ok,22050,1,661504,30.000
train,hiphop/hiphop.00001,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00001.wav,ok,22050,1,661504,30.000
train,jazz/jazz.00063,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00063.wav,ok,22050,1,669240,30.351
train,blues/blues.00045,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00045.wav,ok,22050,1,661794,30.013
train,metal/metal.00026,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00026.wav,ok,22050,1,661504,30.000
train,reggae/reggae.00034,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00034.wav,ok,22050,1,661794,30.013
train,rock/rock.00030,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00030.wav,ok,22050,1,661794,30.013
train,country/country.00088,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00088.wav,ok,22050,1,661794,30.013
train,classical/classical.00013,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00013.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00002,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00002.wav,ok,22050,1,661794,30.013
train,country/country.00096,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00096.wav,ok,22050,1,661794,30.013
train,country/country.00084,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00084.wav,ok,22050,1,661794,30.013
train,blues/blues.00025,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00025.wav,ok,22050,1,661794,30.013
train,classical/classical.00001,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00001.wav,ok,22050,1,661794,30.013
train,rock/rock.00049,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00049.wav,ok,22050,1,661794,30.013
train,disco/disco.00072,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00072.wav,ok,22050,1,661504,30.000
train,classical/classical.00034,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00034.wav,ok,22050,1,661794,30.013
train,country/country.00010,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00010.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00006,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00006.wav,ok,22050,1,661504,30.000
train,jazz/jazz.00036,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00036.wav,ok,22050,1,661794,30.013
train,classical/classical.00076,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00076.wav,ok,22050,1,661794,30.013
train,blues/blues.00015,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00015.wav,ok,22050,1,661794,30.013
train,blues/blues.00040,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00040.wav,ok,22050,1,661794,30.013
train,country/country.00007,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00007.wav,ok,22050,1,661100,29.982
train,jazz/jazz.00018,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00018.wav,ok,22050,1,661794,30.013
train,rock/rock.00078,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00078.wav,ok,22050,1,661794,30.013
train,blues/blues.00072,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00072.wav,ok,22050,1,661794,30.013
train,pop/pop.00032,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00032.wav,ok,22050,1,661504,30.000
train,pop/pop.00075,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00075.wav,ok,22050,1,661504,30.000
train,rock/rock.00098,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00098.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00075,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00075.wav,ok,22050,1,661504,30.000
train,country/country.00039,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00039.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00045,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00045.wav,ok,22050,1,675808,30.649
train,metal/metal.00080,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00080.wav,ok,22050,1,661504,30.000
train,pop/pop.00092,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00092.wav,ok,22050,1,661504,30.000
train,country/country.00023,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00023.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00081,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00081.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00070,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00070.wav,ok,22050,1,661504,30.000
train,country/country.00016,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00016.wav,ok,22050,1,661794,30.013
train,pop/pop.00073,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00073.wav,ok,22050,1,661504,30.000
train,classical/classical.00029,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00029.wav,ok,22050,1,661794,30.013
train,country/country.00053,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00053.wav,ok,22050,1,661794,30.013
train,classical/classical.00089,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00089.wav,ok,22050,1,661794,30.013
train,country/country.00081,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00081.wav,ok,22050,1,661794,30.013
train,blues/blues.00036,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00036.wav,ok,22050,1,661794,30.013
train,pop/pop.00087,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00087.wav,ok,22050,1,661504,30.000
train,country/country.00077,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00077.wav,ok,22050,1,661794,30.013
train,pop/pop.00082,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00082.wav,ok,22050,1,661504,30.000
train,reggae/reggae.00011,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00011.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00012,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00012.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00050,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00050.wav,ok,22050,1,669240,30.351
train,rock/rock.00067,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00067.wav,ok,22050,1,661794,30.013
train,classical/classical.00040,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00040.wav,ok,22050,1,661794,30.013
train,metal/metal.00046,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00046.wav,ok,22050,1,661794,30.013
train,disco/disco.00076,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00076.wav,ok,22050,1,661504,30.000
train,country/country.00079,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00079.wav,ok,22050,1,661794,30.013
train,classical/classical.00007,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00007.wav,ok,22050,1,661794,30.013
train,metal/metal.00084,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00084.wav,ok,22050,1,661504,30.000
train,disco/disco.00022,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00022.wav,ok,22050,1,661794,30.013
train,country/country.00078,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00078.wav,ok,22050,1,661794,30.013
train,blues/blues.00031,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00031.wav,ok,22050,1,661794,30.013
train,country/country.00011,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00011.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00014,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00014.wav,ok,22050,1,661794,30.013
train,rock/rock.00055,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00055.wav,ok,22050,1,661794,30.013
train,blues/blues.00079,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00079.wav,ok,22050,1,661794,30.013
train,rock/rock.00017,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00017.wav,ok,22050,1,661794,30.013
train,blues/blues.00041,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00041.wav,ok,22050,1,661794,30.013
train,pop/pop.00074,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00074.wav,ok,22050,1,661504,30.000
train,classical/classical.00010,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00010.wav,ok,22050,1,661794,30.013
train,pop/pop.00017,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00017.wav,ok,22050,1,661504,30.000
train,pop/pop.00020,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00020.wav,ok,22050,1,661504,30.000
train,metal/metal.00011,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00011.wav,ok,22050,1,661504,30.000
train,rock/rock.00072,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00072.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00079,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00079.wav,ok,22050,1,661504,30.000
train,metal/metal.00065,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00065.wav,ok,22050,1,661794,30.013
train,rock/rock.00060,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00060.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00025,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00025.wav,ok,22050,1,661794,30.013
train,rock/rock.00006,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00006.wav,ok,22050,1,661794,30.013
train,rock/rock.00048,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00048.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00063,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00063.wav,ok,22050,1,661794,30.013
train,disco/disco.00044,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00044.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00048,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00048.wav,ok,22050,1,661504,30.000
train,disco/disco.00058,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00058.wav,ok,22050,1,661504,30.000
train,country/country.00097,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00097.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00077,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00077.wav,ok,22050,1,661504,30.000
train,blues/blues.00032,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00032.wav,ok,22050,1,661794,30.013
train,disco/disco.00056,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00056.wav,ok,22050,1,661504,30.000
train,country/country.00047,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00047.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00012,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00012.wav,ok,22050,1,661794,30.013
train,rock/rock.00076,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00076.wav,ok,22050,1,661794,30.013
train,disco/disco.00004,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00004.wav,ok,22050,1,661794,30.013
train,classical/classical.00026,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00026.wav,ok,22050,1,661794,30.013
train,pop/pop.00093,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00093.wav,ok,22050,1,661504,30.000
train,rock/rock.00024,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00024.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00089,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00089.wav,ok,22050,1,661504,30.000
train,rock/rock.00033,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00033.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00009,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00009.wav,ok,22050,1,661794,30.013
train,blues/blues.00077,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00077.wav,ok,22050,1,661794,30.013
train,country/country.00069,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00069.wav,ok,22050,1,661794,30.013
train,pop/pop.00079,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00079.wav,ok,22050,1,661504,30.000
train,hiphop/hiphop.00075,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00075.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00094,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00094.wav,ok,22050,1,661504,30.000
train,hiphop/hiphop.00013,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00013.wav,ok,22050,1,661794,30.013
train,pop/pop.00068,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00068.wav,ok,22050,1,661504,30.000
train,pop/pop.00072,pop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/pop/pop.00072.wav,ok,22050,1,661504,30.000
train,metal/metal.00053,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00053.wav,ok,22050,1,661794,30.013
train,hiphop/hiphop.00058,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00058.wav,ok,22050,1,661794,30.013
train,classical/classical.00083,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00083.wav,ok,22050,1,661794,30.013
train,metal/metal.00038,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00038.wav,ok,22050,1,661504,30.000
train,rock/rock.00007,rock,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/rock/rock.00007.wav,ok,22050,1,661794,30.013
train,disco/disco.00047,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00047.wav,ok,22050,1,661504,30.000
train,blues/blues.00010,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00010.wav,ok,22050,1,661794,30.013
train,country/country.00063,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00063.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00087,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00087.wav,ok,22050,1,661504,30.000
train,jazz/jazz.00099,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00099.wav,ok,22050,1,661794,30.013
train,disco/disco.00020,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00020.wav,ok,22050,1,661794,30.013
train,jazz/jazz.00075,jazz,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/jazz/jazz.00075.wav,ok,22050,1,661794,30.013
train,metal/metal.00071,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00071.wav,ok,22050,1,661504,30.000
train,country/country.00073,country,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/country/country.00073.wav,ok,22050,1,661794,30.013
train,classical/classical.00078,classical,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/classical/classical.00078.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00052,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00052.wav,ok,22050,1,661504,30.000
train,metal/metal.00025,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00025.wav,ok,22050,1,661504,30.000
train,metal/metal.00007,metal,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/metal/metal.00007.wav,ok,22050,1,661504,30.000
train,blues/blues.00051,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00051.wav,ok,22050,1,661794,30.013
train,disco/disco.00024,disco,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/disco/disco.00024.wav,ok,22050,1,661794,30.013
train,reggae/reggae.00043,reggae,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/reggae/reggae.00043.wav,ok,22050,1,661504,30.000
train,hiphop/hiphop.00066,hiphop,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/hiphop/hiphop.00066.wav,ok,22050,1,661794,30.013
train,blues/blues.00056,blues,/Users/samuelturner/Documents/mert-music-retrieval/data/raw/gtzan/blues/blues.00056.wav,ok,22050,1,661794,30.013
